FID_1,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,geometry,geometry2,Abelmoschus.esculentus,Actinidia.deliciosa,Anacardium.occidentale,Bertholletia.excelsa.Bonpl,Brassica.napus,Brassica.nigra,Castanea_sativa_Mill,Citrullus.lanatus,Cocos.nucifera,Coffea.arabica,Coffea.canephora,Coffea.liberica,Cola.acuminata,Cola.nitida,Cucumis.melo,Cucumis.sativus,Cucurbita.maxima,Cucurbita.moschata,Cucurbita.pepo,Elettaria.cardamomum,Fagopyrum.esculentum,Fragaria.ananassa,Fragaria.chiloensis,Fragaria.moschata,Fragaria.virginiana,Fragaria.viridis,Fragaria_vesca,Glycine.max,Glycine.soja,Gossypium.arboreum,Gossypium.barbadense,Gossypium.herbaceum,Gossypium.hirsutum,Helianthus.annuus,Malus.domestica,Mangifera.indica,Myristica.fragrans,Persea.americana,Prunus.armeniaca,Prunus.cerasus,Prunus.domestica,Prunus.persica,Prunus_avium,Prunus_spinosa,Pyrus.communis,Ribes.nigrum,Ribes.rubrum,Rubus.chamaemorus,Rubus.flagellaris,Rubus_idaeus,Sesamum.indicum,Sinapis.alba,Solanum.melongena,Theobroma.cacao,Vaccinium.angustifolium,Vaccinium.corymbosum,Vaccinium.oxycoccus,Vaccinium_myrtillus,Vanilla.planifolia,Vanilla.pompona,Vicia.faba,number of crops
2087,1587,Ternopil',UKR-TRN,Ternopl',UP,Ukraine,Provincial capital,217171,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(25.6040014130531, 49.5510029812544),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,20
2115,1615,Vilnius,LTU,Lithuania,LH,Lithuania,National capital,549808,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,c(25.2759603424903, 54.6885629867223),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,20
2427,1927,Mombasa,KEN-COA,Coast,KE,Kenya,Provincial capital,1411000,2,"1,000,000 to 4,999,999",47100,0,UN_Habitat_2020,c(39.654891411078, -4.05094505015467),1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,20
2435,1935,Zanzibar,TZA-ZUR,Zanzibar Urban/West,TZ,Tanzania,Provincial capital,1303569,2,"1,000,000 to 4,999,999",47050,0,UN_Data_2010_2020,c(39.2030013771777, -6.16599897779139),0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,20
221,221,St. Louis,USA-MOS,Missouri,US,United States,Other,300576,4,"250,000 to 499,999",0,0,US_Census_2019,c(-90.3419816554825, 38.6388809295977),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,21
308,308,Panama,PAN-PAN,Panama,PM,Panama,National and provincial capital,481993,4,"250,000 to 499,999",15390,1,UN_Data_2010_2020,c(-79.5170785937481, 9.00287992114157),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,21
311,311,San Andres,COL-SAY,San Andres y Providencia,CO,Colombia,Provincial capital,138091,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(-81.6903266704111, 12.5621370461373),1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,21
509,1009,Douala,CMR-LTT,Littoral,CM,Cameroon,Other,3408000,2,"1,000,000 to 4,999,999",46280,0,UN_Habitat_2020,c(9.70637434701666, 4.13665205305028),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,21
535,501,Nashville,USA-TNN,Tennessee,US,United States,Provincial capital,670820,3,"500,000 to 999,999",0,0,US_Census_2019,c(-86.8179957175775, 36.1420019218857),1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,21
600,1098,Rome,ITA-LAZ,Lazio,IT,Italy,National and provincial capital,2864467,2,"1,000,000 to 4,999,999",39820,0,UN_Data_2010_2020,c(12.519999338143, 41.8799970439333),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,21
718,1216,Bursa,TUR-BUR,Bursa,TU,Turkey,Provincial capital,2172000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,c(29.0750042823556, 40.1959979301035),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,21
1020,503,Charlotte,USA-NCR,North Carolina,US,United States,Other,885708,3,"500,000 to 999,999",0,0,US_Census_2019,c(-80.8356777080818, 35.2058219739633),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,21
1768,763,San Pedro,CIV-SNP,San-Pedro,IV,Cote d'Ivoire,Provincial capital,164944,5,"100,000 to 249,999",45963,0,UN_Data_2010_2020,c(-6.63699569692074, 4.76199907966372),1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,21
1853,848,Sekondi,GHA-WST,Western,GH,Ghana,Provincial capital,70361,6,"50,000 to 99,999",46045,0,UN_Data_2010_2020,c(-1.71199763118602, 4.9300020619422),1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,21
1879,874,Porto Novo,BEN-OUE,Oueme,BN,Benin,National and provincial capital,264320,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(2.63250030695701, 6.60110404132002),1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,21
1922,917,Palma De Mallorca,ESP-BLR,Isles Baleares,SP,Spain,Provincial capital,412863,4,"250,000 to 499,999",38630,0,UN_Data_2010_2020,c(2.64999639777756, 39.5666999811301),0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,21
2084,1584,Rivne,UKR-RVN,Rovno,UP,Ukraine,Provincial capital,243152,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(26.1666993050551, 50.6666969547788),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,21
2121,1621,Lublin,POL-LBL,Lublin,PL,Poland,Provincial capital,341493,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(22.5780032990486, 51.242004039666),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,21
2165,1665,Poltava,UKR-PLT,Poltava,UP,Ukraine,Provincial capital,282523,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(34.5510003799135, 49.5929969419939),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21
2527,2527,Noumea,NCL,New Caledonia,NC,New Caledonia,National and provincial capital,99926,6,"50,000 to 99,999",0,0,UN_Data_2010_2020,c(165.500001385587, -21.5000009468843),1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,21
158,158,Salvador,BRA-BAH,Bahia,BR,Brazil,Provincial capital,2674923,2,"1,000,000 to 4,999,999",12770,0,UN_Data_2010_2020,c(-38.4810026388199, -12.993003005923),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
167,167,Natal,BRA-RGN,Rio Grande do Norte,BR,Brazil,Provincial capital,803739,3,"500,000 to 999,999",12690,0,UN_Data_2010_2020,c(-35.2109967182542, -5.80599904105754),1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
169,169,Recife,BRA-PRN,Pernambuco,BR,Brazil,Provincial capital,1537704,2,"1,000,000 to 4,999,999",12730,0,UN_Data_2010_2020,c(-34.9149956008553, -8.08499696778341),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
170,170,Maceio,BRA-ALG,Alagoas,BR,Brazil,Provincial capital,932078,3,"500,000 to 999,999",12750,0,UN_Data_2010_2020,c(-35.7477206260985, -9.67689002827188),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
171,171,Aracaju,BRA-SRG,Sergipe,BR,Brazil,Provincial capital,571149,3,"500,000 to 999,999",12760,0,UN_Data_2010_2020,c(-37.0600015743295, -10.9109969924173),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
189,189,Victoria,CAN-BCL,British Columbia,CA,Canada,Provincial capital,94005,6,"50,000 to 99,999",5760,0,UN_Data_2010_2020,c(-123.371000696978, 48.4440030227256),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22
224,224,Memphis,USA-TNN,Tennessee,US,United States,Other,651073,3,"500,000 to 999,999",0,0,US_Census_2019,c(-90.0003235965509, 35.114724047073),1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,22
307,307,Colon,PAN-COL,Colon,PM,Panama,Provincial capital,41019,7,"Less than 50,000",9860,1,UN_Data_2010_2020,c(-79.895348588376, 9.35511304782153),1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
342,342,San Pedro Sula,HND-CRT,Cortes,HO,Honduras,Provincial capital,598519,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,c(-88.0280006487165, 15.5019959510951),1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,22
635,1133,Patras,GRC-PLP,Peloponnisos,GR,Greece,Other,167446,5,"100,000 to 249,999",41850,0,UN_Data_2010_2020,c(21.8831763033452, 38.1412349949369),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22
704,1202,Sofia,BGR-GSO,Grad Sofiya,BU,Bulgaria,National capital and provincial capital enclave,1241675,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,c(23.3318703962433, 42.7072680587415),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,22
983,1481,Ljubljana,SVN,Slovenia,SI,Slovenia,National capital,283055,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(14.6396073760768, 46.0682999208059),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,22
1026,505,Atlanta,USA-GEO,Georgia,US,United States,Provincial capital,465835,4,"250,000 to 499,999",0,0,US_Census_2019,c(-84.3489985551283, 33.7959989996746),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,22
1531,527,Hartford,USA-CNN,Connecticut,US,United States,Provincial capital,122105,5,"100,000 to 249,999",0,0,US_Census_2019,c(-72.7029986739049, 41.7600000437279),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,22
1850,845,Abidjan,CIV-ABD,Abidjan,IV,Cote d'Ivoire,Provincial capital,4395243,2,"1,000,000 to 4,999,999",46000,1,UN_Data_2010_2020,c(-4.02189268092627, 5.32485898016783),1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
1874,869,Lagos,NGA-LAG,Lagos,NI,Nigeria,Other,15825000,1,"5,000,000 and greater",46130,1,UN_Habitat_2020,c(3.30000330281223, 6.45000306352625),1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
1881,876,Cotonou,BEN-ATL,Atlantique,BN,Benin,Provincial capital,679012,3,"500,000 to 999,999",46110,0,UN_Data_2010_2020,c(2.43999928927593, 6.35699694456349),1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
1888,883,Benin City,NGA-EDO,Edo,NI,Nigeria,Provincial capital,1955000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(5.6259994161274, 6.33899695600086),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,22
2530,2530,Auckland,NZL-ACK,Auckland,NZ,New Zealand,Provincial capital,1695900,2,"1,000,000 to 4,999,999",55060,1,UN_Data_2010_2020,c(174.761001292925, -36.9039960498939),0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22
190,190,Seattle,USA-WSH,Washington,US,United States,Other,753675,3,"500,000 to 999,999",17730,0,US_Census_2019,c(-122.316650688446, 47.5885529540026),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,23
538,1036,Yaounde,CMR-CNT,Centre,CM,Cameroon,National and provincial capital,3420000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(11.5139973664074, 3.86499606415293),1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,23
779,1277,T'Bilisi,GEO-TBL,T'bilisi,GG,Georgia,National and provincial capital,1113800,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(44.7831274052602, 41.7218130345648),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,23
966,1464,Prague,CZE-STR,Stredocesky,EZ,Czech Republic,National and provincial capital,1294513,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(14.4569973166976, 50.1059969469927),0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,23
1519,515,Rochester,USA-NYO,New York,US,United States,Other,205695,5,"100,000 to 249,999",3200,0,US_Census_2019,c(-77.6356106427927, 43.2104669630656),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23
1610,606,Cork,IRL-MUN,Munster,EI,Ireland,Provincial capital,124391,5,"100,000 to 249,999",34360,0,UN_Data_2010_2020,c(-8.4909956772446, 51.8979959921975),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,23
1654,650,Santander,ESP-CNT,Cantabria,SP,Spain,Provincial capital,172291,5,"100,000 to 249,999",37470,0,UN_Data_2010_2020,c(-3.80053760148559, 43.4626109392076),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,23
2028,1528,Plock,POL-PLC,Plock,PL,Poland,Provincial capital,119175,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,c(19.6920003889949, 52.544997052049),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,23
2119,1619,Brest,BLR-BRS,Brest,BO,Belarus,Provincial capital,347576,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(23.7030034116235, 52.0959960318687),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,23
590,1088,Naples,ITA-CMP,Campania,IT,Italy,Other,962666,3,"500,000 to 999,999",39960,0,UN_Data_2010_2020,c(14.2500244220652, 40.8333600632661),1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,24
915,1413,Vaduz,LIE,Liechtenstein,LS,Liechtenstein,National capital,5668,7,"Less than 50,000",0,0,UN_Data_2010_2020,c(9.52100137246572, 47.1429989584405),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,24
934,1432,Oslo,NOR-OSL,Oslo,NO,Norway,National and provincial capital,681067,3,"500,000 to 999,999",23810,1,UN_Data_2010_2020,c(10.7119983540751, 59.9380020260173),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,24
965,1463,Hradec Kralove,CZE-VYC,Vychodocesky,EZ,Czech Republic,Provincial capital,92917,6,"50,000 to 99,999",0,0,UN_Data_2010_2020,c(15.8120013466701, 50.2059960744199),0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,24
1506,2497,Wellington,NZL-WLL,Wellington,NZ,New Zealand,National and provincial capital,216300,5,"100,000 to 249,999",55150,1,UN_Data_2010_2020,c(174.807216410839, -41.3348400516574),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,24
1919,914,Marseille,FRA-PAC,Provence-Alpes-Cote d'Azur,FR,France,Provincial capital,861635,3,"500,000 to 999,999",38810,0,UN_Data_2010_2020,c(5.38499728926553, 43.2849960040768),0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,24
2013,1513,Olsztyn,POL-OLS,Olsztyn,PL,Poland,Provincial capital,174023,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,c(20.4920013516278, 53.7779969305155),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,24
2022,1522,Lodz,POL-LOD,Lodz,PL,Poland,Provincial capital,686874,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,c(19.4760003607613, 51.777998991992),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,24
2118,1618,Bialystok,POL-BLY,Bialystok,PL,Poland,Provincial capital,294683,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(23.1589983882645, 53.1299970112978),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,24
2504,2504,Melbourne,AUS-VCT,Victoria,AS,Australia,Other,4784608,2,"1,000,000 to 4,999,999",54030,0,UN_Data_2010_2020,c(145.075104313526, -37.8529559698376),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,24
588,1086,Bari,ITA-PUG,Puglia,IT,Italy,Provincial capital,322116,4,"250,000 to 499,999",40530,0,UN_Data_2010_2020,c(16.8667023460426, 41.10000305568),0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,25
605,1103,Durres,ALB-DRR,Durres,AL,Albania,Provincial capital,113249,5,"100,000 to 249,999",41670,1,UN_Data_2010_2020,c(19.4540044382836, 41.3270009624108),1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,25
631,1129,Tirana,ALB-TIR,Tirane,AL,Albania,National and provincial capital,418495,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(19.8320043635799, 41.3319959211756),1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,25
